value,attack_cat
6.66158860984165,Analysis
5.392553661545315,Backdoor
12.500524789702034,Fuzzers
20.39160939016935,Fuzzers
8.495786861925808,Fuzzers
9.97923307165551,Fuzzers
15.82680619717557,Fuzzers
9.97923307165551,Fuzzers
10.17479532157967,Fuzzers
4.237320944943829,Backdoor
6.964149581533065,Backdoor
6.964149581533065,Backdoor
6.138105343486162,Backdoor
11.076800545611263,Fuzzers
11.076800545611263,Fuzzers
20.632070313728427,Fuzzers
6.56662981211265,Analysis
6.627603284237513,Backdoor
10.884200388434497,Fuzzers
6.527846451986413,Analysis
4.753586843717075,Analysis
14.34725735171817,Fuzzers
7.00682040087891,Analysis
6.82942803211153,Analysis
10.091049575131228,Fuzzers
15.798416788385447,Fuzzers
19.00412340052035,Fuzzers
11.238579385599756,Fuzzers
21.22601704432796,Fuzzers
7.43491561308412,Analysis
7.477592912449074,Backdoor
11.235302105207596,Fuzzers
6.004153877390008,Analysis
10.895305713458082,Fuzzers
13.76713197028127,Fuzzers
15.868127849078222,Fuzzers
13.80383873958616,Fuzzers
10.300226882306877,Fuzzers
6.196167917889678,Analysis
15.798416788385447,Fuzzers
22.404501243346573,Fuzzers
19.00412340052035,Fuzzers
13.80383873958616,Fuzzers
6.627603284237513,Analysis
7.596229764221055,Analysis
23.159870433091232,Fuzzers
16.893759677336973,Fuzzers
6.846686146585748,Backdoor
8.146246004895378,Fuzzers
7.960429450566097,Backdoor
12.623867834544937,Fuzzers
5.119291724173549,Backdoor
16.4043607482006,Fuzzers
11.599644990677064,Fuzzers
6.196167917889678,Backdoor
19.380120779714645,Fuzzers
19.00412340052035,Fuzzers
6.846686146585748,Analysis
18.47163461211373,Fuzzers
18.47163461211373,Fuzzers
6.419934847657375,Fuzzers
7.43491561308412,Backdoor
20.40976264001704,Fuzzers
6.56662981211265,Analysis
22.53271017972772,Fuzzers
6.66158860984165,Analysis
20.232803950878647,Fuzzers
7.960429450566097,Analysis
7.960429450566097,Backdoor
14.459677824030264,Fuzzers
17.41098192936788,Fuzzers
7.477592912449074,Analysis
17.94050214610777,Fuzzers
12.832970011092762,Fuzzers
20.39160939016935,Fuzzers
18.8398782676189,Fuzzers
12.830483708029249,Fuzzers
20.930819457634488,Fuzzers
5.392553661545315,Analysis
8.679991438328306,Backdoor
8.017671662996396,Backdoor
23.59861844735279,Fuzzers
6.986951348675222,Analysis
23.59861844735279,Fuzzers
18.18702998167842,Fuzzers
15.19964828421079,Fuzzers
17.07334921218775,Fuzzers
6.285357100218261,Analysis
6.196167917889678,Backdoor
6.450597961286998,Analysis
23.430225110237945,Fuzzers
10.546998043275124,Fuzzers
13.027103052709608,Fuzzers
5.392553661545315,Analysis
10.111812745698453,Analysis
12.36876311742494,Fuzzers
21.22601704432796,Fuzzers
6.004153877390008,Analysis
23.658234095840804,Fuzzers
19.380120779714645,Fuzzers
8.017671662996396,Analysis
1.0856447751463825,Fuzzers
21.49577484528931,Fuzzers
6.964149581533065,Analysis
9.972531566786778,Fuzzers
19.00412340052035,Fuzzers
14.609864829169258,Fuzzers
19.00412340052035,Fuzzers
5.924355897670885,Fuzzers
5.924355897670885,Fuzzers
15.361449958423933,Fuzzers
8.098389210553952,Fuzzers
6.285357100218261,Backdoor
0.908987749899938,Fuzzers
7.83244012179697,Backdoor
16.2966468422624,Fuzzers
5.392553661545315,Backdoor
10.111812745698453,Backdoor
23.430225110237945,Fuzzers
11.599644990677064,Fuzzers
1.3977953330473174,Fuzzers
8.751339349955789,Fuzzers
7.044449744054803,Fuzzers
18.43911926305046,Fuzzers
15.798416788385447,Fuzzers
14.609864829169258,Fuzzers
8.679991438328306,Backdoor
9.620170702820651,Fuzzers
11.41812111695529,Fuzzers
1.3977953330473174,Fuzzers
12.739796666915506,Fuzzers
13.76713197028127,Fuzzers
22.62326058236325,Fuzzers
15.69497542323322,Fuzzers
12.28402215584493,Fuzzers
16.96907549404569,Fuzzers
23.34189846706041,Fuzzers
8.864566066500132,Fuzzers
7.83244012179697,Analysis
19.894635292520096,Fuzzers
19.00412340052035,Fuzzers
16.164739875711014,Fuzzers
11.238579385599756,Fuzzers
12.048365966637736,Fuzzers
8.490685364349744,Fuzzers
14.609864829169258,Fuzzers
15.565720570202048,Fuzzers
1.0196549302339455,Fuzzers
15.798416788385447,Fuzzers
15.565720570202048,Fuzzers
7.83244012179697,Fuzzers
1.1213288238828476,Fuzzers
16.96907549404569,Fuzzers
11.773690141150452,Fuzzers
19.00412340052035,Fuzzers
16.164739875711014,Fuzzers
22.919021978925866,Fuzzers
14.139414537160324,Fuzzers
11.593670712274973,Fuzzers
13.8906788068984,Fuzzers
14.908571258369047,Fuzzers
25.795525758234188,Fuzzers
10.895305713458082,Fuzzers
13.93938522152822,Fuzzers
19.39601822591388,Fuzzers
12.832970011092762,Fuzzers
17.525625462461676,Fuzzers
1.3977953330473174,Fuzzers
14.798863212529906,Fuzzers
21.217657391121545,Fuzzers
18.41481463422385,Fuzzers
8.09435790561316,Fuzzers
7.162332561748645,Fuzzers
11.657577395433632,Fuzzers
15.478649758216728,Fuzzers
20.39160939016935,Fuzzers
20.930819457634488,Fuzzers
21.22924371047926,Fuzzers
18.091279137964808,Fuzzers
19.00412340052035,Fuzzers
14.808393512254678,Fuzzers
10.090147411867637,Fuzzers
9.620170702820651,Fuzzers
9.783374611659749,Fuzzers
21.22924371047926,Fuzzers
10.895305713458082,Fuzzers
14.609864829169258,Fuzzers
17.067769923182244,Fuzzers
9.283178089194989,Fuzzers
17.467322352348717,Fuzzers
17.117388780448806,Fuzzers
14.285879548453885,Fuzzers
15.361449958423933,Fuzzers
16.2966468422624,Fuzzers
15.868127849078222,Fuzzers
15.830138946692164,Fuzzers
17.649114463304628,Fuzzers
22.016344266344763,Fuzzers
19.820623189432773,Fuzzers
18.75059599480632,Fuzzers
12.830483708029249,Fuzzers
12.048365966637736,Fuzzers
14.35790353836339,Fuzzers
23.05120001195404,Backdoor
8.679991438328306,Analysis
17.06969530863842,Fuzzers
14.699017916064134,Fuzzers
5.882232309085117,Fuzzers
15.075192089550606,Fuzzers
3.2765353053067168,Fuzzers
22.919021978925866,Fuzzers
10.260431761131594,Fuzzers
5.982208000262674,Fuzzers
5.536739706038387,Fuzzers
20.32060129827201,Fuzzers
14.97358418575665,Fuzzers
9.393250878485125,Fuzzers
10.7719319926576,Fuzzers
10.300226882306877,Fuzzers
16.2966468422624,Fuzzers
9.117126457895528,Fuzzers
23.87464881703955,Fuzzers
24.01757559640421,Fuzzers
10.788437448089022,Fuzzers
13.76713197028127,Fuzzers
3.716370464996341,Fuzzers
23.516397699691275,Fuzzers
19.00412340052035,Fuzzers
4.423842413803329,Fuzzers
17.117388780448806,Fuzzers
19.00412340052035,Fuzzers
17.067769923182244,Fuzzers
13.022265607502115,Fuzzers
19.39601822591388,Fuzzers
28.5437714336238,Fuzzers
10.107902416508136,Fuzzers
18.279423879715694,Fuzzers
20.271869033145904,Fuzzers
12.763866476571746,Fuzzers
4.252015104812442,Fuzzers
4.108220929524678,Fuzzers
19.00412340052035,Fuzzers
19.00412340052035,Fuzzers
19.00412340052035,Fuzzers
3.716370464996341,Fuzzers
19.00412340052035,Fuzzers
21.0254058294445,Fuzzers
11.90483342459956,Fuzzers
15.868127849078222,Fuzzers
20.16170843135937,Fuzzers
4.242507434953186,Fuzzers
15.42225884661392,Fuzzers
7.417160045763406,Fuzzers
13.914116606056046,Fuzzers
12.92685746939368,Fuzzers
19.73039472175373,Fuzzers
5.380545727762061,Fuzzers
18.32560417335852,Fuzzers
7.83244012179697,Backdoor
16.48580777977444,Fuzzers
17.6474055752678,Fuzzers
15.80742942151197,Fuzzers
5.21598943482313,Fuzzers
15.478649758216728,Fuzzers
24.87904343556209,Fuzzers
15.163082538207467,Fuzzers
8.679991438328306,Fuzzers
16.51243612366752,Fuzzers
17.649114463304628,Fuzzers
19.380120779714645,Fuzzers
3.0837103923289093,Fuzzers
9.511692724463956,Fuzzers
10.369833605217233,Fuzzers
3.702021015935705,Fuzzers
4.51551141094589,Fuzzers
11.873676319602191,Fuzzers
3.984729650354271,Fuzzers
3.688119241564732,Fuzzers
4.423842413803329,Fuzzers
4.19848674292284,Fuzzers
4.51551141094589,Fuzzers
16.96907549404569,Fuzzers
4.04952229250496,Fuzzers
7.418921096268144,Fuzzers
21.217657391121545,Fuzzers
3.446563865198558,Fuzzers
20.39160939016935,Fuzzers
15.804164841988504,Fuzzers
11.265771960631223,Fuzzers
15.94407596313512,Fuzzers
16.412379704009158,Fuzzers
8.916921628636759,Fuzzers
17.40681748123157,Fuzzers
15.684899457486583,Fuzzers
19.208772945285457,Fuzzers
10.291247230958504,Fuzzers
19.00412340052035,Fuzzers
19.208772945285457,Fuzzers
12.761764160668276,Fuzzers
16.51243612366752,Fuzzers
12.623867834544937,Fuzzers
19.00412340052035,Fuzzers
21.22924371047926,Fuzzers
22.16048719814402,Fuzzers
9.97923307165551,Fuzzers
9.97923307165551,Fuzzers
23.59861844735279,Fuzzers
23.59861844735279,Fuzzers
18.279423879715694,Fuzzers
21.96554528904236,Fuzzers
21.22924371047926,Fuzzers
5.842795459209098,Fuzzers
13.196413386756433,Fuzzers
5.842795459209098,Fuzzers
18.41481463422385,Fuzzers
9.878977375077458,Fuzzers
11.15295270843774,Fuzzers
20.1157775079702,Fuzzers
5.020566174896451,Fuzzers
13.5895370279904,Fuzzers
4.34772611515617,Fuzzers
11.599644990677064,Fuzzers
17.525625462461676,Fuzzers
17.525625462461676,Fuzzers
5.163279228036135,Fuzzers
7.418921096268144,Fuzzers
3.382419169092391,Fuzzers
10.79617885191816,Fuzzers
11.41812111695529,Fuzzers
13.704523332491796,Fuzzers
10.696406452076603,Fuzzers
10.215300731706622,Fuzzers
9.843618745715716,Fuzzers
3.84447961750033,Fuzzers
5.879148583871578,Fuzzers
5.380545727762061,Fuzzers
16.51243612366752,Fuzzers
15.714024831261929,Fuzzers
18.744183539747784,Fuzzers
18.744183539747784,Fuzzers
7.611446840298143,Fuzzers
9.023180597483814,Fuzzers
14.609864829169258,Fuzzers
15.565720570202048,Fuzzers
7.83244012179697,Backdoor
14.609864829169258,Fuzzers
11.657577395433632,Fuzzers
15.82680619717557,Fuzzers
12.500524789702034,Fuzzers
21.22924371047926,Fuzzers
18.38038160623603,Fuzzers
20.930819457634488,Fuzzers
7.756915190184829,Fuzzers
12.623867834544937,Fuzzers
12.623867834544937,Fuzzers
10.17479532157967,Fuzzers
14.9887026029572,Fuzzers
14.9887026029572,Fuzzers
7.81349904174059,Backdoor
20.77243849174745,Fuzzers
19.00412340052035,Fuzzers
13.8906788068984,Fuzzers
16.74812229379129,Fuzzers
17.41098192936788,Fuzzers
13.80746087100938,Fuzzers
23.34189846706041,Fuzzers
17.43075996982059,Fuzzers
16.24787187614331,Fuzzers
21.49577484528931,Fuzzers
39.50037975372504,Fuzzers
24.01757559640421,Fuzzers
3.984729650354271,Fuzzers
15.68076904254263,Fuzzers
4.468390065894857,Fuzzers
4.499022420309735,Fuzzers
16.202031977993727,Fuzzers
8.476791501279136,Fuzzers
8.023213702107366,Fuzzers
8.476791501279136,Backdoor
14.503947787746842,Fuzzers
19.58831713531483,Fuzzers
11.21292522864656,Fuzzers
8.661985313816876,Fuzzers
18.525595518970505,Fuzzers
15.623092375785156,Fuzzers
13.76713197028127,Fuzzers
22.733469445567216,Fuzzers
13.499801871632808,Fuzzers
12.183875354090002,Fuzzers
11.01328220032681,Fuzzers
19.00412340052035,Fuzzers
19.00412340052035,Fuzzers
19.00412340052035,Fuzzers
12.761764160668276,Fuzzers
17.649114463304628,Fuzzers
10.469657692295598,Fuzzers
15.389359248782506,Fuzzers
19.00412340052035,Fuzzers
9.283178089194989,Fuzzers
14.609864829169258,Fuzzers
14.609864829169258,Fuzzers
3.84447961750033,Fuzzers
14.609864829169258,Fuzzers
16.899413678421546,Fuzzers
16.828954800011942,Fuzzers
16.828954800011942,Fuzzers
19.00412340052035,Fuzzers
9.393250878485125,Fuzzers
15.868127849078222,Fuzzers
12.253777447779436,Fuzzers
16.1574178191253,Fuzzers
15.804164841988504,Fuzzers
21.49577484528931,Fuzzers
14.216486729002716,Fuzzers
12.656900896596197,Fuzzers
19.73039472175373,Fuzzers
19.010279479265023,Fuzzers
17.117388780448806,Fuzzers
3.879407728714479,Fuzzers
3.568394170636172,Fuzzers
4.009905238525988,Fuzzers
15.623092375785156,Fuzzers
21.49577484528931,Fuzzers
7.83244012179697,Fuzzers
7.83244012179697,Analysis
13.499801871632808,Fuzzers
19.73039472175373,Fuzzers
15.075192089550606,Fuzzers
28.951330137470023,Fuzzers
19.010279479265023,Fuzzers
16.2966468422624,Fuzzers
16.2966468422624,Fuzzers
10.107902416508136,Fuzzers
15.662807607433663,Fuzzers
3.607828067991668,Fuzzers
14.224433516522677,Fuzzers
12.832970011092762,Fuzzers
14.224433516522677,Fuzzers
7.885666323652236,Fuzzers
19.010279479265023,Fuzzers
8.864566066500132,Fuzzers
3.210557422529845,Fuzzers
3.1731650041481223,Fuzzers
9.620170702820651,Fuzzers
8.751339349955789,Fuzzers
9.996090640303397,Fuzzers
16.51243612366752,Fuzzers
7.310345116089316,Fuzzers
19.56599656559529,Fuzzers
15.795349078776091,Fuzzers
10.49061608044968,Fuzzers
7.81349904174059,Fuzzers
9.776253297325722,Fuzzers
9.147729941573177,Fuzzers
7.759460721154811,Fuzzers
9.982515999492446,Fuzzers
11.238579385599756,Fuzzers
9.023180597483814,Fuzzers
4.04952229250496,Fuzzers
12.941465985145108,Fuzzers
13.353426818854851,Analysis
11.72323416142461,Fuzzers
10.859527679972356,Fuzzers
20.930819457634488,Fuzzers
20.632070313728427,Backdoor
3.1675113919002444,Fuzzers
14.206522393915776,Fuzzers
15.770392020635365,Fuzzers
15.69497542323322,Fuzzers
10.895305713458082,Fuzzers
14.34725735171817,Fuzzers
11.173627589427578,Fuzzers
11.265771960631223,Fuzzers
19.00412340052035,Fuzzers
11.173627589427578,Fuzzers
16.48580777977444,Fuzzers
8.098389210553952,Fuzzers
16.503994522220925,Fuzzers
14.285879548453885,Fuzzers
15.389359248782506,Fuzzers
5.163279228036135,Fuzzers
14.285879548453885,Fuzzers
19.010279479265023,Fuzzers
17.69147989890045,Backdoor
21.0254058294445,Fuzzers
16.769275124086978,Fuzzers
8.679991438328306,Fuzzers
20.39160939016935,Fuzzers
22.39587945172784,Fuzzers
21.22924371047926,Fuzzers
15.868127849078222,Fuzzers
15.868127849078222,Fuzzers
15.347540888677068,Fuzzers
22.12645736879626,Backdoor
11.41812111695529,Fuzzers
11.41812111695529,Fuzzers
15.485998991590694,Fuzzers
17.47030883180461,Fuzzers
3.6695819685942257,Fuzzers
4.04952229250496,Fuzzers
4.5673515439849,Fuzzers
10.279700832820064,Fuzzers
6.560777892127295,Fuzzers
9.843618745715716,Fuzzers
3.742860187495005,Fuzzers
13.672357688800249,Fuzzers
3.4880913369106623,Fuzzers
4.743966633957652,Fuzzers
16.1574178191253,Fuzzers
9.818589617299388,Fuzzers
9.033643315151668,Fuzzers
21.22924371047926,Fuzzers
5.236140826221409,Fuzzers
8.602671489927946,Fuzzers
3.816298560597722,Fuzzers
3.816298560597722,Fuzzers
14.34725735171817,Fuzzers
18.75059599480632,Fuzzers
9.972251127358373,Fuzzers
3.702021015935705,Fuzzers
14.432378283078112,Fuzzers
14.267578342290916,Fuzzers
17.40681748123157,Fuzzers
19.00412340052035,Fuzzers
10.532396677553654,Backdoor
16.51243612366752,Fuzzers
19.73039472175373,Fuzzers
10.107902416508136,Fuzzers
10.7719319926576,Fuzzers
13.009313113871231,Fuzzers
8.854765539844365,Fuzzers
5.244483451812572,Fuzzers
4.884704958191997,Fuzzers
3.9213732193109023,Fuzzers
3.904718908027537,Fuzzers
5.8738533055792255,Fuzzers
20.632070313728427,Backdoor
7.013782454498323,Fuzzers
21.502750884561685,Fuzzers
3.9213732193109023,Fuzzers
9.878977375077458,Fuzzers
13.353426818854851,Fuzzers
13.353426818854851,Backdoor
19.208772945285457,Fuzzers
12.230701685293567,Fuzzers
3.813636273783472,Fuzzers
19.208772945285457,Fuzzers
10.788437448089022,Fuzzers
3.742860187495005,Fuzzers
9.511692724463956,Fuzzers
3.984729650354271,Fuzzers
24.01757559640421,Fuzzers
3.773502946233014,Fuzzers
10.13554345924463,Fuzzers
3.716370464996341,Fuzzers
3.816298560597722,Fuzzers
3.122876569531232,Fuzzers
17.649114463304628,Fuzzers
19.00412340052035,Fuzzers
13.352762018928258,Fuzzers
5.8738533055792255,Fuzzers
13.704523332491796,Fuzzers
18.067728605485684,Fuzzers
14.116913638908503,Fuzzers
9.558331603612332,Fuzzers
4.468390065894857,Fuzzers
7.885666323652236,Fuzzers
11.571905900420967,Fuzzers
3.737683552719477,Fuzzers
8.259996407806838,Shellcode
15.26063120519667,Fuzzers
15.68076904254263,Fuzzers
3.6640429712191818,Fuzzers
12.500524789702034,Fuzzers
3.64584741399012,Fuzzers
4.180943799867369,Fuzzers
20.632070313728427,Shellcode
15.68076904254263,Fuzzers
15.083847669443388,Fuzzers
12.500524789702034,Fuzzers
13.731469067009929,Fuzzers
11.810905899935616,Fuzzers
13.76713197028127,Fuzzers
16.26877060955248,Fuzzers
15.68076904254263,Fuzzers
10.127019680096335,Fuzzers
15.57348244279114,Fuzzers
14.609864829169258,Fuzzers
14.751479671142578,Fuzzers
12.148882167418048,Fuzzers
14.469247388513049,Fuzzers
10.320530839697186,Fuzzers
8.661985313816876,Fuzzers
17.890246990908587,Fuzzers
18.75059599480632,Fuzzers
16.1574178191253,Fuzzers
19.208772945285457,Fuzzers
11.466119784415977,Fuzzers
14.271678695484898,Fuzzers
9.931876306461463,Fuzzers
13.704523332491796,Fuzzers
16.328290737354727,Fuzzers
16.1574178191253,Fuzzers
19.00412340052035,Fuzzers
24.01757559640421,Fuzzers
16.6387984186629,Fuzzers
13.76713197028127,Fuzzers
19.00412340052035,Fuzzers
13.002371314288837,Fuzzers
13.76713197028127,Fuzzers
15.478649758216728,Backdoor
2.861082866699766,Fuzzers
2.861082866699766,Fuzzers
2.9662553197799046,Fuzzers
3.014162176197239,Fuzzers
19.208772945285457,Fuzzers
3.367522733139719,Fuzzers
3.5498725428103217,Fuzzers
4.049138468937695,Fuzzers
4.435678117968391,Fuzzers
14.432378283078112,Fuzzers
19.00412340052035,Fuzzers
15.478649758216728,Reconnaissance
11.575711703367151,Reconnaissance
12.300012613507958,Backdoor
20.632070313728427,Reconnaissance
19.00412340052035,Fuzzers
