value,class
3.047176633121915,anomaly
4.981402581974672,anomaly
4.549647383380416,anomaly
5.496244143705563,anomaly
4.631139334091147,anomaly
4.198295816111691,anomaly
5.41671000465202,anomaly
3.209243189363936,anomaly
4.549647383380416,anomaly
5.605006237402263,anomaly
11.8483484102351,anomaly
5.4100930500977,anomaly
5.172758580880975,anomaly
1.7565050638586437,anomaly
4.631139334091147,anomaly
5.913937276004089,anomaly
4.681492892152863,anomaly
5.1069410649842295,anomaly
2.578785715797045,anomaly
4.640457911095716,anomaly
3.1461480489479445,anomaly
6.432939036115084,anomaly
3.451188234272258,anomaly
4.288950611242436,anomaly
6.857813852189814,anomaly
4.549647383380416,anomaly
6.671691852798023,anomaly
3.1461480489479445,anomaly
5.071786317207615,anomaly
6.94854481402617,anomaly
5.157447572973376,anomaly
5.379729744088394,anomaly
5.646980851712086,anomaly
4.549647383380416,anomaly
5.4100930500977,anomaly
5.431541069699837,anomaly
5.840703549987388,anomaly
4.2902894518930585,anomaly
4.981402581974672,anomaly
3.667108641502044,anomaly
4.423595839233313,anomaly
7.510563570620783,anomaly
12.648728974789297,anomaly
15.123252461676705,anomaly
3.1461480489479445,anomaly
6.278229492198033,anomaly
5.4839720122534406,anomaly
8.731054244159582,anomaly
4.956921427938592,anomaly
3.2277563384587324,anomaly
3.1461480489479445,anomaly
11.51255264080504,anomaly
4.335612569786518,anomaly
5.249641184242723,anomaly
5.398903347934267,anomaly
5.0979002312161565,anomaly
4.631139334091147,anomaly
7.437990106612876,anomaly
6.278229492198033,anomaly
5.327283697106847,anomaly
5.588936868103667,anomaly
7.689866356785204,anomaly
5.00997765213705,anomaly
4.343835671214085,anomaly
5.024307257212222,anomaly
4.956921427938592,anomaly
2.2497944206887786,anomaly
4.632542277996646,anomaly
4.655746651258752,anomaly
10.07707828779474,anomaly
9.339717121433344,anomaly
6.8601639919980295,anomaly
4.981402581974672,anomaly
2.7449761267830124,anomaly
3.4577149582749684,anomaly
6.620388252577067,anomaly
5.379729744088394,anomaly
4.343835671214085,anomaly
5.142328582059684,anomaly
4.641904253812121,anomaly
5.414053637287541,anomaly
4.413429604466796,anomaly
5.134852891724174,anomaly
5.112758725137228,anomaly
4.151851396697566,anomaly
6.208460417053084,anomaly
4.15837452836066,anomaly
5.04310879538589,anomaly
5.955607318995981,anomaly
5.3584233565278,anomaly
2.601246856085841,anomaly
4.901902050149202,anomaly
3.1461480489479445,anomaly
5.09700449569695,anomaly
4.302970664030172,anomaly
10.294668809980204,anomaly
5.4839720122534406,anomaly
4.74435379651503,anomaly
5.48434464600791,anomaly
5.48434464600791,anomaly
11.445467567095212,anomaly
5.024307257212222,anomaly
11.852415909508697,anomaly
4.4489580683216,anomaly
3.401325548831403,anomaly
2.380703452198102,anomaly
2.474369964959908,anomaly
5.1415916996423485,anomaly
8.810809009361195,anomaly
5.142328582059684,anomaly
4.151851396697566,anomaly
3.569221068703145,anomaly
4.972542126623515,anomaly
4.656773758388222,anomaly
4.998394617186747,anomaly
5.410797283159908,anomaly
4.689214870301526,anomaly
8.147882758646553,anomaly
5.414053637287541,anomaly
4.2902894518930585,anomaly
5.3945690387983065,anomaly
4.626876297730455,anomaly
5.009323587748296,anomaly
5.172758580880975,anomaly
5.134852891724174,anomaly
7.458464707553594,anomaly
4.549647383380416,anomaly
5.211744681410859,anomaly
3.1461480489479445,anomaly
7.563599629834495,anomaly
4.981402581974672,anomaly
5.088536318978676,anomaly
11.921185603158667,anomaly
9.951905890107351,anomaly
4.151851396697566,anomaly
4.6597078665450855,anomaly
4.549647383380416,anomaly
5.398903347934267,anomaly
7.762661259780556,anomaly
3.7010007144161774,anomaly
5.323327231223161,anomaly
4.2902894518930585,anomaly
4.72519872411923,anomaly
4.390303312797167,anomaly
5.760342608531869,anomaly
4.549647383380416,anomaly
5.1255297682062135,anomaly
6.802043349893408,anomaly
10.863441005799766,anomaly
4.946460655874935,anomaly
5.492873443557425,anomaly
4.2902894518930585,anomaly
4.81646184869425,anomaly
11.74300703403216,anomaly
5.142328582059684,anomaly
4.911111493782723,anomaly
5.083148385493994,anomaly
5.715984691954676,anomaly
3.518447861049763,anomaly
3.0126547308009,anomaly
5.572149049162066,anomaly
4.794642840567376,anomaly
5.10922654577957,anomaly
7.465147349064237,anomaly
5.311153117807716,anomaly
8.245461898311481,anomaly
5.09700449569695,anomaly
4.911111493782723,anomaly
3.1993306447265644,anomaly
5.211744681410859,anomaly
2.1719082573271624,anomaly
5.113699094345709,anomaly
4.549647383380416,anomaly
4.981402581974672,anomaly
4.661906196435237,anomaly
10.01438234523916,anomaly
6.993714428004068,anomaly
2.824427172930799,anomaly
6.101474709853866,anomaly
5.357642353168842,anomaly
4.72519872411923,anomaly
5.091578297874498,anomaly
4.549647383380416,anomaly
4.335612569786518,anomaly
4.15837452836066,anomaly
4.911111493782723,anomaly
1.908136700580903,anomaly
6.432939036115084,anomaly
4.9991556311386764,anomaly
3.377563348248417,anomaly
7.253489901036118,anomaly
7.906138306392134,anomaly
5.153749700300849,anomaly
2.4165685944401023,anomaly
4.007919480530124,anomaly
5.986694127418089,anomaly
6.368087695328493,anomaly
5.3584233565278,anomaly
4.549647383380416,anomaly
5.153749700300849,anomaly
5.407530541766278,anomaly
8.245461898311481,anomaly
6.072430728760744,anomaly
4.480543377967395,anomaly
4.74435379651503,anomaly
3.0630521835660827,anomaly
6.27894212490627,anomaly
5.015642335907685,anomaly
5.201052502520325,anomaly
5.211744681410859,anomaly
5.025698599557763,anomaly
12.646724532110587,anomaly
2.750638568586463,anomaly
5.182993005582572,anomaly
9.72375623960522,anomaly
11.90121402213752,anomaly
5.337701674299985,anomaly
4.046703762339881,anomaly
7.311044083865998,anomaly
4.343835671214085,anomaly
8.147882758646553,anomaly
2.932620104262634,anomaly
4.28001536134011,anomaly
4.661906196435237,anomaly
5.142328582059684,anomaly
5.398903347934267,anomaly
4.910759810286282,anomaly
4.343835671214085,anomaly
4.580832436238436,anomaly
5.172758580880975,anomaly
4.380333015926084,anomaly
5.06344000938162,anomaly
5.20895675787922,anomaly
5.336015537405594,anomaly
9.495064260309904,anomaly
6.499225240620595,anomaly
5.398903347934267,anomaly
4.641904253812121,anomaly
4.490941187742821,anomaly
3.368748810707901,anomaly
4.549647383380416,anomaly
4.335612569786518,anomaly
5.0979002312161565,anomaly
7.330000952637005,anomaly
6.96180359631651,anomaly
5.32142138369032,anomaly
4.74435379651503,anomaly
3.5583919952423666,anomaly
4.100181556975863,anomaly
5.369782133266043,anomaly
5.4100930500977,anomaly
6.718018736565838,anomaly
5.142328582059684,anomaly
4.704651177486013,anomaly
4.343835671214085,anomaly
4.72519872411923,anomaly
3.493271360141092,anomaly
5.825963231536961,anomaly
8.147882758646553,anomaly
4.656045512535993,anomaly
2.8545939948430488,anomaly
5.208405167705443,anomaly
4.719926057420574,anomaly
7.646135153592484,anomaly
5.542634457484402,anomaly
9.807316071588394,anomaly
4.560602662692158,anomaly
4.72519872411923,anomaly
5.0979002312161565,anomaly
5.442211245807632,anomaly
4.335612569786518,anomaly
6.432939036115084,anomaly
4.483401434840697,anomaly
9.974203768259178,anomaly
4.390303312797167,anomaly
2.4488150912804394,anomaly
5.955607318995981,anomaly
3.640881101396828,anomaly
5.891443340541671,anomaly
4.511173331314612,anomaly
4.343835671214085,anomaly
5.4839720122534406,anomaly
5.41671000465202,anomaly
5.211744681410859,anomaly
4.7896680437768495,anomaly
5.542634457484402,anomaly
7.311044083865998,anomaly
6.368087695328493,anomaly
5.4100930500977,anomaly
4.2902894518930585,anomaly
5.083148385493994,anomaly
5.854405020918374,anomaly
4.689214870301526,anomaly
4.948155701568875,anomaly
5.172758580880975,anomaly
4.335612569786518,anomaly
2.4488150912804394,anomaly
11.568144536812516,anomaly
5.067456708266932,anomaly
7.330000952637005,anomaly
4.390303312797167,anomaly
7.998067850430258,anomaly
5.153749700300849,anomaly
5.0979002312161565,anomaly
5.1069410649842295,anomaly
5.3945690387983065,anomaly
6.298352963645732,anomaly
5.492873443557425,anomaly
5.172758580880975,anomaly
5.572149049162066,anomaly
5.211744681410859,anomaly
3.418556992551227,anomaly
7.514873642764057,anomaly
6.435598423887483,anomaly
4.472764187956559,anomaly
4.549647383380416,anomaly
4.549647383380416,anomaly
5.083148385493994,anomaly
5.542634457484402,anomaly
3.6009067544637325,anomaly
5.572149049162066,anomaly
5.464190531296001,anomaly
5.082138013315451,anomaly
6.101474709853866,anomaly
4.704651177486013,anomaly
5.172758580880975,anomaly
7.074192561384304,anomaly
3.487408605851688,anomaly
5.944281802451579,anomaly
3.1461480489479445,anomaly
4.317344939658769,anomaly
4.2902894518930585,anomaly
3.3338153562466224,anomaly
2.914771328813333,anomaly
5.594651631287115,anomaly
5.272569850265367,anomaly
11.368132807744452,anomaly
9.55938371693396,anomaly
4.390303312797167,anomaly
5.067456708266932,anomaly
4.988431090596995,anomaly
3.1603047079427493,anomaly
5.201052502520325,anomaly
4.50325535903715,anomaly
5.750530853984166,anomaly
3.5683089091265767,anomaly
4.74435379651503,anomaly
4.343835671214085,anomaly
5.481993720936811,anomaly
6.899115893249282,anomaly
2.6142607101468203,anomaly
6.125223918347029,anomaly
4.704651177486013,anomaly
4.100181556975863,anomaly
5.4839720122534406,anomaly
4.5703253029644415,anomaly
7.253489901036118,anomaly
4.6597078665450855,anomaly
6.580255635867243,anomaly
8.245461898311481,anomaly
5.1447745993540845,anomaly
5.3945690387983065,anomaly
8.871129503463724,anomaly
7.577596831245621,anomaly
5.572149049162066,anomaly
3.3101941155081667,anomaly
3.1816643074776407,anomaly
6.745525894786088,anomaly
6.178411025517898,anomaly
13.459051275722247,anomaly
12.09287200961518,anomaly
4.343835671214085,anomaly
4.626876297730455,anomaly
3.401325548831403,anomaly
3.7583178178632366,anomaly
4.626876297730455,anomaly
4.674569102220561,anomaly
2.6147425731506746,anomaly
5.398903347934267,anomaly
4.719926057420574,anomaly
6.432939036115084,anomaly
5.153749700300849,anomaly
5.4100930500977,anomaly
5.327283697106847,anomaly
5.024307257212222,anomaly
4.343835671214085,anomaly
4.371276283276209,anomaly
6.208546503539539,anomaly
5.398903347934267,anomaly
4.981402581974672,anomaly
5.113699094345709,anomaly
4.151851396697566,anomaly
5.2926004833650815,anomaly
4.6597078665450855,anomaly
6.2029654400664604,anomaly
5.142328582059684,anomaly
3.694592084870915,anomaly
9.506592199202114,anomaly
4.570447067122041,anomaly
3.272168532773112,anomaly
47.90106739767448,anomaly
5.1069410649842295,anomaly
5.211744681410859,anomaly
5.362768357816133,anomaly
4.390303312797167,anomaly
5.09700449569695,anomaly
6.120106052978759,anomaly
7.499909590608406,anomaly
28.85794815975473,anomaly
11.500756127370297,anomaly
4.549647383380416,anomaly
4.956921427938592,anomaly
6.671691852798023,anomaly
5.136027686574566,anomaly
4.2902894518930585,anomaly
4.631139334091147,anomaly
5.134852891724174,anomaly
6.174780974384991,anomaly
5.732022551431724,anomaly
7.404091993747637,anomaly
4.689214870301526,anomaly
4.490941187742821,anomaly
5.153749700300849,anomaly
5.137862300279441,anomaly
3.7275243049076,anomaly
3.414408996245171,anomaly
5.419098691891499,anomaly
2.578785715797045,anomaly
5.134852891724174,anomaly
2.4799487778071887,anomaly
5.153749700300849,anomaly
2.578785715797045,anomaly
4.490941187742821,anomaly
5.153749700300849,anomaly
3.1461480489479445,anomaly
6.993714428004068,anomaly
3.84696430546488,anomaly
10.258496877872185,anomaly
4.930907899460799,anomaly
5.142328582059684,anomaly
3.4250828883264632,anomaly
4.968277107990028,anomaly
4.6597078665450855,anomaly
3.611203149446847,anomaly
5.416207955126181,anomaly
4.72741774995347,anomaly
9.100502140135404,anomaly
3.6334546361777207,anomaly
4.279369911548749,anomaly
5.327283697106847,anomaly
4.6597078665450855,anomaly
4.335612569786518,anomaly
9.919362490161546,anomaly
5.113699094345709,anomaly
3.2544587647076653,anomaly
5.840703549987388,anomaly
5.492873443557425,anomaly
2.6178155057230046,anomaly
11.109664340714094,anomaly
5.288192912226527,anomaly
5.272569850265367,anomaly
4.704651177486013,anomaly
7.608009134840642,anomaly
4.956921427938592,anomaly
5.134852891724174,anomaly
5.4839720122534406,anomaly
6.278229492198033,anomaly
2.9548177245959546,anomaly
7.219170258434632,anomaly
9.478338883417193,anomaly
4.689214870301526,anomaly
4.549647383380416,anomaly
4.423595839233313,anomaly
5.067456708266932,anomaly
3.414408996245171,anomaly
5.131308610301856,anomaly
4.151851396697566,anomaly
3.2369465134612216,anomaly
5.327283697106847,anomaly
6.738407317932186,anomaly
10.810990585895183,anomaly
3.401325548831403,anomaly
4.887314707563359,anomaly
6.802043349893408,anomaly
5.414053637287541,anomaly
5.496244143705563,anomaly
3.02526373603052,anomaly
6.671691852798023,anomaly
4.317055631564359,anomaly
5.039725123985522,anomaly
2.601246856085841,anomaly
5.398903347934267,anomaly
5.083148385493994,anomaly
9.74373596447158,anomaly
4.08024223636866,anomaly
4.626876297730455,anomaly
4.2902894518930585,anomaly
5.542634457484402,anomaly
5.09700449569695,anomaly
5.496244143705563,anomaly
5.3945690387983065,anomaly
11.288394166802847,anomaly
6.120720952566404,anomaly
2.2388634337261712,anomaly
4.210126742153002,anomaly
5.816008568850281,anomaly
3.369047898206591,anomaly
2.6147425731506746,anomaly
4.2902894518930585,anomaly
5.123209575574383,anomaly
7.458464707553594,anomaly
5.134852891724174,anomaly
4.343835671214085,anomaly
5.398903347934267,anomaly
5.024307257212222,anomaly
5.000371245197346,anomaly
5.134852891724174,anomaly
4.641904253812121,anomaly
11.01403791768382,anomaly
4.736144384789033,anomaly
5.37802974073166,anomaly
5.063119482204745,anomaly
5.904874727800164,anomaly
5.473934753668803,anomaly
5.172758580880975,anomaly
9.21862535372329,anomaly
4.151851396697566,anomaly
2.778206485646567,anomaly
4.665128717516663,anomaly
4.956921427938592,anomaly
4.273697434353887,anomaly
2.885012830690239,anomaly
6.025260227891086,anomaly
7.0089242558732,anomaly
3.4287107801437915,anomaly
4.490941187742821,anomaly
5.4100930500977,anomaly
7.4265078574221155,anomaly
4.981402581974672,anomaly
5.48434464600791,anomaly
8.641374410125405,anomaly
4.549647383380416,anomaly
3.0802345059862484,anomaly
6.1345033039689065,anomaly
4.208272829246766,anomaly
12.154609048906815,anomaly
7.506264611483849,anomaly
5.454417706939624,anomaly
6.918370132860423,anomaly
6.802043349893408,anomaly
10.07707828779474,anomaly
4.515983967554539,anomaly
4.317344939658769,anomaly
5.000371245197346,anomaly
5.492873443557425,anomaly
4.390303312797167,anomaly
2.7742483448583872,anomaly
8.731054244159582,anomaly
4.317055631564359,anomaly
5.077604601912399,anomaly
5.201052502520325,anomaly
5.083148385493994,anomaly
5.042399773198548,anomaly
3.1702055907878552,anomaly
4.631139334091147,anomaly
26.25614651468714,anomaly
3.4287107801437915,anomaly
8.183055568861603,anomaly
5.496244143705563,anomaly
5.140222559815532,anomaly
6.994010149837369,anomaly
9.883547356684256,anomaly
4.703165474882788,anomaly
3.401325548831403,anomaly
4.549647383380416,anomaly
4.490941187742821,anomaly
7.731302548693566,anomaly
3.277309610639559,anomaly
11.881847456236647,anomaly
5.137862300279441,anomaly
3.401325548831403,anomaly
4.100181556975863,anomaly
32.9880960669689,anomaly
3.3377656406254457,anomaly
5.398903347934267,anomaly
4.703165474882788,anomaly
4.704651177486013,anomaly
5.022349125251082,anomaly
6.474572695127449,anomaly
5.260594755810014,anomaly
6.549044755961115,anomaly
10.306032901438863,anomaly
5.442211245807632,anomaly
11.6789525334141,anomaly
10.839719375074557,anomaly
3.0577056608881685,anomaly
4.788314625962747,anomaly
9.907201955292503,anomaly
9.29046424816585,anomaly
4.343835671214085,anomaly
4.2902894518930585,anomaly
12.154609048906815,anomaly
14.215167214349655,anomaly
5.353948813912573,anomaly
2.648951246547113,anomaly
3.0759920064195696,anomaly
5.378480623439343,anomaly
23.05807005213896,anomaly
5.471140914687983,anomaly
4.704651177486013,anomaly
4.390303312797167,anomaly
4.655746651258752,anomaly
6.96180359631651,anomaly
2.9710097655147067,anomaly
5.4839720122534406,anomaly
4.641904253812121,anomaly
4.210126742153002,anomaly
5.331123924071992,anomaly
5.211744681410859,anomaly
7.510563570620783,anomaly
4.74435379651503,anomaly
4.390303312797167,anomaly
3.401325548831403,anomaly
4.72294031208564,anomaly
11.053068189337386,anomaly
9.037003285175937,anomaly
5.4839720122534406,anomaly
3.873173563940081,anomaly
9.638595213621086,anomaly
4.2902894518930585,anomaly
4.2902894518930585,anomaly
5.492873443557425,anomaly
4.549647383380416,anomaly
4.064884041548307,anomaly
5.4100930500977,anomaly
5.172758580880975,anomaly
4.744769207272545,anomaly
5.211744681410859,anomaly
5.327283697106847,anomaly
3.358986062423271,anomaly
8.642624288440148,anomaly
3.3818248711020726,anomaly
4.480543377967395,anomaly
4.6597078665450855,anomaly
9.21862535372329,anomaly
4.515983967554539,anomaly
5.840703549987388,anomaly
5.09700449569695,anomaly
3.3629962581041366,anomaly
4.317055631564359,anomaly
5.492873443557425,anomaly
5.142328582059684,anomaly
5.398903347934267,anomaly
5.025307564920388,anomaly
3.667108641502044,anomaly
5.04310879538589,anomaly
4.72294031208564,anomaly
5.10922654577957,anomaly
5.191653148559446,anomaly
7.504512844525416,anomaly
5.0979002312161565,anomaly
4.2902894518930585,anomaly
6.580255635867243,anomaly
4.343835671214085,anomaly
4.2902894518930585,anomaly
4.752165018883618,anomaly
8.100843294644212,anomaly
3.0168750704617846,anomaly
5.4839720122534406,anomaly
4.371276283276209,anomaly
5.172758580880975,anomaly
5.738553609488471,anomaly
5.398903347934267,anomaly
9.919362490161546,anomaly
5.792215022989546,anomaly
4.956921427938592,anomaly
4.631139334091147,anomaly
5.017805287435188,anomaly
5.00997765213705,anomaly
7.888990967986608,anomaly
4.490941187742821,anomaly
3.0813302464529064,anomaly
7.311044083865998,anomaly
5.414053637287541,anomaly
12.070633641017492,anomaly
6.3475541143523495,anomaly
5.455750504806021,anomaly
6.769615329134105,anomaly
4.841829938314753,anomaly
5.177119561441313,anomaly
4.390303312797167,anomaly
6.580255635867243,anomaly
5.134852891724174,anomaly
5.000371245197346,anomaly
5.48434464600791,anomaly
5.142328582059684,anomaly
2.824427172930799,anomaly
4.74435379651503,anomaly
5.142328582059684,anomaly
5.10922654577957,anomaly
5.288192912226527,anomaly
3.1461480489479445,anomaly
4.628739803674053,anomaly
4.7648967880160535,anomaly
5.4839720122534406,anomaly
2.6147425731506746,anomaly
5.642302625541707,anomaly
6.848561730602269,anomaly
2.291436720853948,anomaly
5.082138013315451,anomaly
5.571536019945324,anomaly
5.067456708266932,anomaly
5.139726990431576,anomaly
10.029174677423306,anomaly
4.2902894518930585,anomaly
3.373548463770474,anomaly
33.53364576826723,anomaly
5.353409108926609,anomaly
2.8321413252745145,anomaly
4.423595839233313,anomaly
5.541155664548729,anomaly
4.549647383380416,anomaly
6.278229492198033,anomaly
4.656773758388222,anomaly
5.142328582059684,anomaly
5.4839720122534406,anomaly
8.70237870807175,anomaly
9.506047332697538,anomaly
4.72294031208564,anomaly
5.442211245807632,anomaly
4.343835671214085,anomaly
2.844282536543125,anomaly
7.465147349064237,anomaly
4.177822709035255,anomaly
7.615417891209153,anomaly
6.728263727775317,anomaly
4.68055054105321,anomaly
5.4839720122534406,anomaly
8.732139671339942,anomaly
16.038417154344515,anomaly
4.347088560890843,anomaly
5.113699094345709,anomaly
6.236780130057306,anomaly
4.704651177486013,anomaly
4.677525685080013,anomaly
12.358862284552655,anomaly
5.083148385493994,anomaly
5.496244143705563,anomaly
3.451188234272258,anomaly
9.506592199202114,anomaly
3.1208087286264967,anomaly
5.157447572973376,anomaly
5.442211245807632,anomaly
3.839420840068459,anomaly
5.211744681410859,anomaly
6.204932467833778,anomaly
4.343835671214085,anomaly
5.4839720122534406,anomaly
4.661906196435237,anomaly
5.134852891724174,anomaly
13.707279923671791,anomaly
9.18019715624564,anomaly
5.398903347934267,anomaly
5.134852891724174,anomaly
3.678525108093096,anomaly
3.817833428725298,anomaly
5.407530541766278,anomaly
4.549647383380416,anomaly
5.211744681410859,anomaly
5.134852891724174,anomaly
5.067456708266932,anomaly
4.490941187742821,anomaly
11.6789525334141,anomaly
3.2579491139200942,anomaly
4.343835671214085,anomaly
5.357642353168842,anomaly
10.375100064022208,anomaly
9.866991892975134,anomaly
4.356396409847793,anomaly
5.369782133266043,anomaly
3.083212994021556,anomaly
5.4116466267950125,anomaly
4.390303312797167,anomaly
6.501326374109982,anomaly
4.887314707563359,anomaly
2.9007949977627487,anomaly
5.369782133266043,anomaly
4.637697252652637,anomaly
5.136027686574566,anomaly
3.6708896424105206,anomaly
3.2755818115133,anomaly
3.102195278846529,anomaly
5.0979002312161565,anomaly
8.70237870807175,anomaly
4.317344939658769,anomaly
5.4839720122534406,anomaly
3.1932435112000506,anomaly
4.911111493782723,anomaly
4.2902894518930585,anomaly
5.067456708266932,anomaly
5.547476246531319,anomaly
5.738593888548142,anomaly
4.641904253812121,anomaly
5.414053637287541,anomaly
4.100181556975863,anomaly
4.981402581974672,anomaly
2.578785715797045,anomaly
8.642624288440148,anomaly
3.1461480489479445,anomaly
5.0979002312161565,anomaly
10.092637614517567,anomaly
6.769615329134105,anomaly
5.588936868103667,anomaly
7.361385556270071,anomaly
4.6597078665450855,anomaly
4.335612569786518,anomaly
3.101091831352921,anomaly
4.9133914576952,anomaly
2.4488150912804394,anomaly
5.407530541766278,anomaly
4.872233778413371,anomaly
17.64503166000892,anomaly
2.291436720853948,anomaly
4.911111493782723,anomaly
8.183055568861603,anomaly
5.172758580880975,anomaly
5.142328582059684,anomaly
5.142328582059684,anomaly
7.708147957021176,anomaly
4.45212026093947,anomaly
5.622052493205826,anomaly
6.671691852798023,anomaly
4.656773758388222,anomaly
6.515188519969802,anomaly
4.2902894518930585,anomaly
9.58278075013818,anomaly
2.1032609662067965,anomaly
3.207253677410772,anomaly
5.09700449569695,anomaly
5.211744681410859,anomaly
4.83743803272405,anomaly
4.901902050149202,anomaly
5.134852891724174,anomaly
5.37543569432677,anomaly
7.253489901036118,anomaly
4.317055631564359,anomaly
6.3475541143523495,anomaly
3.2277563384587324,anomaly
5.466765632941513,anomaly
6.161227772286435,anomaly
4.50325535903715,anomaly
6.580255635867243,anomaly
5.142328582059684,anomaly
4.594288926963502,anomaly
5.543981574555106,anomaly
13.568131103850018,anomaly
4.480543377967395,anomaly
5.073259603194932,anomaly
7.906138306392134,anomaly
4.631139334091147,anomaly
4.480543377967395,anomaly
5.840703549987388,anomaly
4.72519872411923,anomaly
4.317055631564359,anomaly
5.191653148559446,anomaly
7.812579315624439,anomaly
5.172758580880975,anomaly
5.952321698325726,anomaly
10.10994269312805,anomaly
3.428782627230438,anomaly
5.414053637287541,anomaly
5.272569850265367,anomaly
3.582948242736957,anomaly
4.4780747858897945,anomaly
3.4190719443948976,anomaly
5.398903347934267,anomaly
5.227263930911295,anomaly
5.840703549987388,anomaly
10.259740018020324,anomaly
5.172758580880975,anomaly
5.157447572973376,anomaly
4.656773758388222,anomaly
4.549647383380416,anomaly
5.083148385493994,anomaly
5.4116466267950125,anomaly
5.4839720122534406,anomaly
17.98163873152325,anomaly
5.134852891724174,anomaly
7.4265078574221155,anomaly
5.781269743461221,anomaly
4.549647383380416,anomaly
5.496244143705563,anomaly
4.631139334091147,anomaly
5.76949920852353,anomaly
9.506592199202114,anomaly
5.4839720122534406,anomaly
5.4839720122534406,anomaly
5.806057834988148,anomaly
4.427882447487795,anomaly
4.981402581974672,anomaly
5.464190531296001,anomaly
5.4100930500977,anomaly
5.80159619389792,anomaly
4.055230029380869,anomaly
4.549647383380416,anomaly
8.081929309651906,anomaly
5.947890185557995,anomaly
5.272569850265367,anomaly
5.955607318995981,anomaly
6.368307685220222,anomaly
3.845788170776411,anomaly
7.689866356785204,anomaly
4.151851396697566,anomaly
7.465147349064237,anomaly
5.955607318995981,anomaly
5.137862300279441,anomaly
4.301440089251007,anomaly
4.116071151029491,anomaly
4.2902894518930585,anomaly
6.9949733579071145,anomaly
2.623490991997498,anomaly
4.563166518824668,anomaly
12.25113147169705,anomaly
8.942049055355803,anomaly
5.211744681410859,anomaly
4.668900905540635,anomaly
4.6597078665450855,anomaly
4.549647383380416,anomaly
5.272569850265367,anomaly
4.631139334091147,anomaly
4.490941187742821,anomaly
5.547476246531319,anomaly
7.493838570017626,anomaly
5.4839720122534406,anomaly
4.5703253029644415,anomaly
8.8049582241827,anomaly
9.380998878885778,anomaly
5.023990261274213,anomaly
9.380998878885778,anomaly
5.58593315436629,anomaly
4.2902894518930585,anomaly
3.1461480489479445,anomaly
5.201052502520325,anomaly
2.6147425731506746,anomaly
5.091578297874498,anomaly
9.77295489091513,anomaly
6.236780130057306,anomaly
5.168988603433516,anomaly
9.469368527724171,anomaly
3.401325548831403,anomaly
4.285914951176459,anomaly
4.72519872411923,anomaly
5.288192912226527,anomaly
4.72519872411923,anomaly
5.398903347934267,anomaly
5.464129618066433,anomaly
6.879440569328593,anomaly
5.1255297682062135,anomaly
6.671691852798023,anomaly
11.339296345474503,anomaly
9.81212809936045,anomaly
5.455750504806021,anomaly
4.786114600344154,anomaly
4.655746651258752,anomaly
