value,attack_cat
22.89200286197085,Normal
73.26075117173131,Normal
28.45883719470504,Normal
22.89200286197085,Normal
28.104758151712247,Normal
15.260131177093866,Normal
39.106625841069736,Normal
85.32374360656858,Normal
1000.0,Normal
59.70527610374396,Normal
45.62281884302209,Normal
39.106625841069736,Normal
59.70527610374396,Normal
31.37894560685199,Normal
23.84272637825738,Normal
24.700261007232584,Normal
60.20719940093372,Normal
79.75446052653191,Normal
23.84272637825738,Normal
1000.0,Normal
40.08305693149424,Normal
53.67313697937137,Normal
23.696185801303525,Normal
44.127148478536064,Normal
16.423870923697557,Normal
35.56237931980768,Normal
43.082276919015946,Normal
43.06526675806744,Normal
74.90524849341557,Normal
80.48223916768535,Normal
45.62281884302209,Normal
27.28872424125457,Normal
1000.0,Normal
17.462103418510985,Normal
43.986923372486814,Normal
1000.0,Normal
51.51074056949541,Normal
38.962202301184846,Normal
1000.0,Normal
16.51141594593482,Normal
17.504048038241745,Normal
22.20910279216343,Normal
17.51896395404248,Normal
9.80904656619138,Normal
38.25443148476322,Normal
82.93735899334715,Normal
38.25443148476322,Normal
9.80904656619138,Normal
64.65905429726983,Normal
22.89805133365264,Normal
38.23408467431607,Normal
22.547957334733223,Normal
36.79068422380431,Normal
85.50136585160841,Normal
36.79068422380431,Normal
27.86063229759541,Normal
36.97440132767161,Normal
22.75067090632455,Normal
1000.0,Normal
16.81897654159709,Normal
23.543607678983005,Normal
46.7288112573446,Normal
16.81897654159709,Normal
39.569463326307854,Normal
56.20166755455015,Normal
46.56200117625807,Normal
22.547957334733223,Normal
50.36790284421613,Normal
36.13192406619649,Normal
32.56490164493081,Normal
47.106669481741946,Normal
47.106669481741946,Normal
20.977337952412515,Normal
19.66303906191602,Normal
85.70691869896396,Normal
1000.0,Normal
19.66303906191602,Normal
85.70691869896396,Normal
50.422906289183366,Normal
9.64086566878683,Normal
66.27675314560885,Normal
9.64086566878683,Normal
92.96991224012152,Normal
58.55302977430305,Normal
13.843110294684204,Normal
28.745117149224903,Normal
50.422906289183366,Normal
40.76572922840137,Normal
1000.0,Normal
26.44824651519985,Normal
49.36708200557688,Normal
1000.0,Normal
31.703130846253817,Normal
30.689770171094583,Normal
66.27675314560885,Normal
25.131445115966336,Normal
1000.0,Normal
19.493773442500192,Normal
25.226771842677195,Normal
54.92895126526984,Normal
61.42789787718392,Normal
62.29471177278759,Normal
62.19770493149991,Normal
49.341628049163695,Normal
49.36708200557688,Normal
79.7182932185348,Normal
49.341628049163695,Normal
24.33573120927037,Normal
36.72547121341998,Normal
49.341628049163695,Normal
26.44824651519985,Normal
19.88375027638213,Normal
49.341628049163695,Normal
32.275771195336944,Normal
24.33573120927037,Normal
25.00430512561553,Normal
65.3603955648027,Normal
1000.0,Normal
32.41016967621678,Normal
67.43382115539335,Normal
67.43382115539335,Normal
43.87113393252852,Normal
87.55346334485861,Normal
46.22822276658527,Normal
48.87866502099564,Normal
97.51292558378712,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
57.68391064731048,Normal
79.07286554184559,Normal
40.77102009026985,Normal
56.20166755455015,Normal
54.34505606580744,Normal
36.34198169537138,Normal
37.73874454608027,Normal
40.77102009026985,Normal
59.22346660344289,Normal
78.71576768330561,Normal
37.86633546297504,Normal
71.30332714364452,Normal
31.362607992944284,Normal
1000.0,Normal
1000.0,Normal
24.47060678119973,Normal
40.284722182642426,Normal
33.26951053072769,Normal
49.341628049163695,Normal
82.2290275850261,Normal
62.75174207255105,Normal
1000.0,Normal
31.362607992944284,Normal
74.85706392208179,Normal
31.362607992944284,Normal
80.7414081719476,Normal
67.43382115539335,Normal
91.24311964292154,Normal
30.454779221006,Normal
40.76572922840137,Normal
40.76572922840137,Normal
37.739970937389614,Normal
49.36708200557688,Normal
49.36708200557688,Normal
22.88433067720157,Normal
31.362607992944284,Normal
31.878371899897648,Normal
36.66401495948665,Normal
1000.0,Normal
49.36708200557688,Normal
35.79207074156644,Normal
20.09182985394801,Normal
32.275771195336944,Normal
27.27492347453517,Normal
25.867427326964982,Normal
87.96503087177054,Normal
25.867427326964982,Normal
22.88433067720157,Normal
68.81406278683515,Normal
49.36708200557688,Normal
19.88375027638213,Normal
26.874404096007027,Normal
49.341628049163695,Normal
47.71216570247063,Normal
5.745213017681925,Normal
31.703130846253817,Normal
49.36708200557688,Normal
48.88654423817208,Normal
62.19770493149991,Normal
80.7414081719476,Normal
1000.0,Normal
91.24311964292154,Normal
27.588934745855443,Normal
47.71216570247063,Normal
56.64391131913997,Normal
25.867427326964982,Normal
49.36708200557688,Normal
27.588934745855443,Normal
25.867427326964982,Normal
47.71216570247063,Normal
1000.0,Normal
49.36708200557688,Normal
62.19770493149991,Normal
1000.0,Normal
62.19770493149991,Normal
31.362607992944284,Normal
79.7182932185348,Normal
79.75446052653191,Normal
31.362607992944284,Normal
91.24311964292154,Normal
67.43382115539335,Normal
91.24311964292154,Normal
14.311295508786568,Normal
67.43382115539335,Normal
30.689770171094583,Normal
31.878371899897648,Normal
67.43382115539335,Normal
26.829050517952744,Normal
74.85706392208179,Normal
1000.0,Normal
74.85706392208179,Normal
80.7414081719476,Normal
5.745213017681925,Normal
91.24311964292154,Normal
46.22822276658527,Normal
40.76572922840137,Normal
91.24311964292154,Normal
1000.0,Normal
40.76572922840137,Normal
31.37894560685199,Normal
26.874404096007027,Normal
28.33460342982395,Normal
30.689770171094583,Normal
1000.0,Normal
25.867427326964982,Normal
49.36708200557688,Normal
32.40644023681449,Normal
25.131445115966336,Normal
67.01117667750017,Normal
55.53146547062514,Normal
20.09182985394801,Normal
62.19770493149991,Normal
29.20356457901888,Normal
80.23103149054054,Normal
74.85706392208179,Normal
1000.0,Normal
47.165671137436846,Normal
81.91382851924978,Normal
49.36708200557688,Normal
80.23103149054054,Normal
71.30332714364452,Normal
22.88433067720157,Normal
31.878371899897648,Normal
37.47635142495898,Normal
25.226771842677195,Normal
54.24062113132872,Normal
36.72547121341998,Normal
28.25595718318189,Normal
62.29471177278759,Normal
53.56702623882954,Normal
26.44577975811129,Normal
48.69437922074103,Normal
44.00036341382432,Normal
35.79207074156644,Normal
32.919865625823206,Normal
61.75903088480722,Normal
37.4061551761874,Normal
39.41542171091552,Normal
1000.0,Normal
37.4061551761874,Normal
1000.0,Normal
75.10046531058266,Normal
35.02711400345064,Normal
41.58076157567904,Normal
49.60486430748829,Normal
59.62656357528408,Normal
44.22423235673919,Normal
43.600777315839466,Normal
52.49698519351161,Normal
43.600777315839466,Normal
99.69659231607262,Normal
33.5672135874436,Normal
52.371737965621904,Normal
28.844387355620373,Normal
24.88238908361924,Normal
3.3608165732212374,Normal
37.93273636194428,Normal
1000.0,Normal
62.19770493149991,Normal
35.35375445766394,Normal
70.38511552302205,Normal
46.44307701777865,Normal
1000.0,Normal
29.824980560757467,Normal
29.87327916667097,Normal
29.824980560757467,Normal
1000.0,Normal
70.38511552302205,Normal
64.81305298340042,Normal
30.718714660840487,Normal
81.91382851924978,Normal
30.452204882770804,Normal
51.76495309930055,Normal
44.22423235673919,Normal
61.39260334421795,Normal
1000.0,Normal
51.74859164239915,Normal
44.900273493397606,Normal
1000.0,Normal
34.37301591628693,Normal
35.02711400345064,Normal
1000.0,Normal
34.37301591628693,Normal
1000.0,Normal
1000.0,Normal
43.19742941861834,Normal
1000.0,Normal
70.38511552302205,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
45.71821406601072,Normal
30.718714660840487,Normal
45.71821406601072,Normal
70.38511552302205,Normal
29.709854798612355,Normal
33.152341759897375,Normal
1000.0,Normal
51.76495309930055,Normal
1000.0,Normal
34.37301591628693,Normal
76.25639240578593,Normal
42.70796315926596,Normal
28.101989339604668,Normal
1000.0,Normal
62.19770493149991,Normal
62.19770493149991,Normal
40.77102009026985,Normal
1000.0,Normal
70.38511552302205,Normal
29.80610281055045,Normal
29.824980560757467,Normal
1000.0,Normal
1000.0,Normal
60.95446213487968,Normal
44.79218023922676,Normal
60.95446213487968,Normal
1000.0,Normal
1000.0,Normal
42.375310673712384,Normal
1000.0,Normal
29.80610281055045,Normal
1000.0,Normal
1000.0,Normal
64.7416149733561,Normal
24.198294629563275,Normal
62.19770493149991,Normal
34.39231586243532,Normal
51.74859164239915,Normal
37.18677176491516,Normal
51.74859164239915,Normal
31.3671062147336,Normal
62.19770493149991,Normal
1000.0,Normal
1000.0,Normal
70.38511552302205,Normal
70.38511552302205,Normal
60.95943458905108,Normal
1000.0,Normal
42.73408473268727,Normal
1000.0,Normal
1000.0,Normal
33.76375034479392,Normal
60.95446213487968,Normal
15.420232357394353,Normal
70.38511552302205,Normal
1000.0,Normal
15.420232357394353,Normal
1000.0,Normal
61.39260334421795,Normal
1000.0,Normal
80.75995804688793,Normal
34.37301591628693,Normal
1000.0,Normal
1000.0,Normal
50.06482500683565,Normal
29.824980560757467,Normal
36.57927541649144,Normal
29.824980560757467,Normal
30.452204882770804,Normal
52.1981618545379,Normal
29.709854798612355,Normal
27.112734190200044,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
31.295388436801208,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
41.23838898325928,Normal
37.7659014941982,Normal
51.74859164239915,Normal
1000.0,Normal
54.497021727190685,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
65.45093158697152,Normal
25.90268252430696,Normal
39.27728636316099,Normal
1000.0,Normal
65.16956495882347,Normal
41.14017554977811,Normal
42.092608823456025,Normal
42.10039246860562,Normal
51.70373163624448,Normal
46.52310378598999,Normal
45.62281884302209,Normal
25.33157643075776,Normal
61.39260334421795,Normal
71.29937854066709,Normal
45.62281884302209,Normal
61.39260334421795,Normal
62.29471177278759,Normal
51.70373163624448,Normal
20.64465526542604,Normal
33.852000258723486,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
53.88347611478011,Normal
65.16956495882347,Normal
1000.0,Normal
86.47004787563426,Normal
86.47004787563426,Normal
86.47004787563426,Normal
28.85726560751847,Normal
1000.0,Normal
51.70373163624448,Normal
1000.0,Normal
28.85726560751847,Normal
1000.0,Normal
42.10039246860562,Normal
62.19770493149991,Normal
29.80610281055045,Normal
1000.0,Normal
1000.0,Normal
33.76375034479392,Normal
1000.0,Normal
30.00215496848033,Normal
16.201611872698575,Normal
1000.0,Normal
98.31118200870463,Normal
1000.0,Normal
25.902329854523725,Normal
29.88730679258186,Normal
32.621675265600445,Normal
82.88965240395562,Normal
29.98661301907466,Normal
85.71348092653766,Normal
29.70396551951154,Normal
30.207024289622105,Normal
61.39260334421795,Normal
27.86063229759541,Normal
25.30241069969518,Normal
36.62242293791349,Normal
1000.0,Normal
21.77140173453487,Normal
34.37301591628693,Normal
1000.0,Normal
58.52169830486053,Normal
41.25857108346379,Normal
70.42560169132692,Normal
98.31118200870463,Normal
34.37301591628693,Normal
99.84210434905911,Normal
99.84210434905911,Normal
25.60837947157373,Normal
41.25857108346379,Normal
59.31931599399456,Normal
32.621675265600445,Normal
1000.0,Normal
44.56148879563361,Normal
82.88965240395562,Normal
38.06643099678018,Normal
49.615109915384046,Normal
50.88510551916378,Normal
46.22822276658527,Normal
1000.0,Normal
31.295388436801208,Normal
30.00215496848033,Normal
65.16956495882347,Normal
32.05211721247408,Normal
54.2670424775812,Normal
8.796533048970185,Normal
1000.0,Normal
1000.0,Normal
29.80610281055045,Normal
54.2670424775812,Normal
82.88965240395562,Normal
34.39001489057779,Normal
82.88965240395562,Normal
38.6925056649924,Normal
38.06643099678018,Normal
38.06643099678018,Normal
50.88510551916378,Normal
62.19770493149991,Normal
71.98649683208154,Normal
62.19770493149991,Normal
38.23408467431607,Normal
62.19770493149991,Normal
62.19770493149991,Normal
81.07042837759836,Normal
41.25857108346379,Normal
1000.0,Normal
20.814519234802702,Normal
1000.0,Normal
63.91768260941673,Normal
1000.0,Normal
30.00215496848033,Normal
1000.0,Normal
57.83150831476547,Normal
98.31118200870463,Normal
98.31118200870463,Normal
59.31931599399456,Normal
98.31118200870463,Normal
41.25857108346379,Normal
81.07042837759836,Normal
1000.0,Normal
8.796533048970185,Normal
34.37665670711486,Normal
82.88965240395562,Normal
38.06643099678018,Normal
32.80201577309713,Normal
50.88510551916378,Normal
30.00215496848033,Normal
1000.0,Normal
1000.0,Normal
26.540613156478777,Normal
62.19770493149991,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
98.31118200870463,Normal
1000.0,Normal
1000.0,Normal
38.06643099678018,Normal
38.06643099678018,Normal
1000.0,Normal
29.824980560757467,Normal
1000.0,Normal
39.92927666466882,Normal
1000.0,Normal
32.08688476546686,Normal
60.95446213487968,Normal
39.38407722578493,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
30.407730578789803,Normal
29.709854798612355,Normal
38.36538654510193,Normal
69.40860589638815,Normal
31.08016230804413,Normal
69.40860589638815,Normal
79.7182932185348,Normal
15.037643574389122,Normal
62.19770493149991,Normal
29.80610281055045,Normal
41.25857108346379,Normal
29.824980560757467,Normal
28.761420271419485,Normal
1000.0,Normal
1000.0,Normal
36.72752285458657,Normal
1000.0,Normal
1000.0,Normal
84.35055449145194,Normal
84.78637852642476,Normal
1000.0,Normal
57.80122231969404,Normal
27.588934745855443,Normal
32.08688476546686,Normal
57.76962281946552,Normal
32.08688476546686,Normal
60.95446213487968,Normal
54.34505606580744,Normal
60.95446213487968,Normal
92.12401453390224,Normal
92.12401453390224,Normal
46.57577377268553,Normal
1000.0,Normal
28.862927288523025,Normal
1000.0,Normal
38.36538654510193,Normal
31.295388436801208,Normal
69.40860589638815,Normal
15.037643574389122,Normal
27.773480619163887,Normal
41.25857108346379,Normal
1000.0,Normal
29.824980560757467,Normal
38.23684009872365,Normal
29.824980560757467,Normal
33.78724346936024,Normal
38.23684009872365,Normal
92.12401453390224,Normal
1000.0,Normal
27.588934745855443,Normal
1000.0,Normal
1000.0,Normal
15.037643574389122,Normal
1000.0,Normal
43.94950083290373,Normal
62.19770493149991,Normal
31.295388436801208,Normal
62.19770493149991,Normal
71.98649683208154,Normal
62.19770493149991,Normal
30.00215496848033,Normal
27.958929531443378,Normal
62.19770493149991,Normal
85.75198604293429,Normal
36.44642561534152,Normal
51.842498921181615,Normal
26.13478383952769,Normal
27.588934745855443,Normal
1000.0,Normal
1000.0,Normal
49.615109915384046,Normal
1000.0,Normal
62.19770493149991,Normal
1000.0,Normal
1000.0,Normal
51.842498921181615,Normal
39.12839175946643,Normal
32.50822822886919,Normal
1000.0,Normal
27.773480619163887,Normal
32.50822822886919,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
32.08688476546686,Normal
31.400193039869333,Normal
1000.0,Normal
30.407730578789803,Normal
1000.0,Normal
54.497021727190685,Normal
1000.0,Normal
29.709854798612355,Normal
42.73408473268727,Normal
15.037643574389122,Normal
1000.0,Normal
30.00215496848033,Normal
1000.0,Normal
1000.0,Normal
29.824980560757467,Normal
1000.0,Normal
1.7871491188925492,Normal
1.7871491188925492,Normal
32.88731860299729,Normal
31.84256272362176,Normal
1000.0,Normal
38.23684009872365,Normal
59.42517842055168,Normal
38.23684009872365,Normal
40.04519688769507,Normal
40.04519688769507,Normal
35.83769801542044,Normal
1000.0,Normal
1000.0,Normal
41.14017554977811,Normal
40.04519688769507,Normal
38.23684009872365,Normal
41.6945868915506,Normal
48.37093967270168,Normal
33.852000258723486,Normal
54.29075530701285,Normal
44.9207451316862,Normal
47.421475850684566,Normal
1000.0,Normal
48.28995730213208,Normal
38.23684009872365,Normal
31.37894560685199,Normal
40.04519688769507,Normal
1000.0,Normal
69.75428931797889,Normal
32.56490164493081,Normal
1000.0,Normal
92.12401453390224,Normal
21.63034578758952,Normal
36.14752028696517,Normal
1000.0,Normal
22.46989053668748,Normal
1000.0,Normal
46.12127930711984,Normal
17.89843431323083,Normal
33.78724346936024,Normal
86.47004787563426,Normal
1000.0,Normal
32.20787727297898,Normal
32.20787727297898,Normal
1000.0,Normal
1000.0,Normal
32.621675265600445,Normal
49.615109915384046,Normal
96.3244268111001,Normal
34.51922100806086,Normal
39.38407722578493,Normal
1000.0,Normal
1000.0,Normal
46.12127930711984,Normal
1000.0,Normal
86.47004787563426,Normal
36.57927541649144,Normal
86.47004787563426,Normal
32.20787727297898,Normal
47.421475850684566,Normal
65.16956495882347,Normal
58.21403464927632,Normal
1000.0,Normal
60.27624648056562,Normal
1000.0,Normal
92.12401453390224,Normal
1000.0,Normal
1000.0,Normal
14.29887788145694,Normal
1000.0,Normal
1000.0,Normal
86.47004787563426,Normal
25.00430512561553,Normal
60.27624648056562,Normal
74.22447496160169,Normal
34.956420450007826,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
64.98079274162058,Normal
14.53234753045832,Normal
92.12401453390224,Normal
1000.0,Normal
76.88236867640045,Normal
86.47004787563426,Normal
1000.0,Normal
29.13217506089736,Normal
32.621675265600445,Normal
32.88731860299729,Normal
30.19854491781353,Normal
92.12401453390224,Normal
24.664511324547007,Normal
1000.0,Normal
29.13217506089736,Normal
1000.0,Normal
32.20787727297898,Normal
29.13217506089736,Normal
46.12127930711984,Normal
46.12127930711984,Normal
30.19854491781353,Normal
46.12127930711984,Normal
1000.0,Normal
1000.0,Normal
47.58644639985126,Normal
86.47004787563426,Normal
1000.0,Normal
32.20787727297898,Normal
32.50822822886919,Normal
57.80122231969404,Normal
1000.0,Normal
94.12781329915452,Normal
36.57927541649144,Normal
1000.0,Normal
48.3089693383265,Normal
36.32240349894829,Normal
92.12401453390224,Normal
92.12401453390224,Normal
29.13217506089736,Normal
86.47004787563426,Normal
32.20787727297898,Normal
32.20787727297898,Normal
29.13217506089736,Normal
94.12781329915452,Normal
29.13217506089736,Normal
33.78724346936024,Normal
1000.0,Normal
27.588934745855443,Normal
36.14752028696517,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
92.12401453390224,Normal
32.20787727297898,Normal
27.492194218766308,Normal
1000.0,Normal
1000.0,Normal
65.16956495882347,Normal
42.73408473268727,Normal
32.621675265600445,Normal
1000.0,Normal
1000.0,Normal
17.167765616091973,Normal
86.47004787563426,Normal
86.47004787563426,Normal
37.05368774269346,Normal
1000.0,Normal
1000.0,Normal
1000.0,Normal
30.19854491781353,Normal
37.93273636194428,Normal
66.05425213371494,Normal
38.354841941353584,Normal
60.27624648056562,Normal
1000.0,Normal
1000.0,Normal
46.12127930711984,Normal
14.29887788145694,Normal
36.17275752737599,Normal
86.47004787563426,Normal
32.20787727297898,Normal
29.13217506089736,Normal
1000.0,Normal
32.50822822886919,Normal
23.546161809275933,Normal
78.61771778738108,Normal
29.13217506089736,Normal
1000.0,Normal
29.13217506089736,Normal
92.12401453390224,Normal
86.47004787563426,Normal
57.76962281946552,Normal
26.97174517306033,Normal
1000.0,Normal
29.13217506089736,Normal
1000.0,Normal
35.35375445766394,Normal
25.586131310653265,Normal
56.90981843786956,Normal
21.3151018008486,Normal
1000.0,Normal
32.506322026531365,Normal
1000.0,Normal
64.7416149733561,Normal
29.824980560757467,Normal
29.824980560757467,Normal
41.70606398683216,Normal
29.824980560757467,Normal
1000.0,Normal
31.28561290141275,Normal
89.73016500495804,Normal
51.4244500557719,Normal
29.13217506089736,Normal
29.824980560757467,Normal
29.824980560757467,Normal
29.13217506089736,Normal
29.824980560757467,Normal
28.761420271419485,Normal
92.12401453390224,Normal
59.364492167432125,Normal
92.12401453390224,Normal
86.47004787563426,Normal
20.744922964111364,Normal
40.77102009026985,Normal
52.93625169071133,Normal
30.19854491781353,Normal
27.588934745855443,Normal
25.33157643075776,Normal
30.19854491781353,Normal
93.5229969447334,Normal
86.47004787563426,Normal
28.25595718318189,Normal
32.56490164493081,Normal
31.573190596249063,Normal
89.73016500495804,Normal
89.73016500495804,Normal
31.295388436801208,Normal
83.49206084260967,Normal
28.44118100171487,Normal
25.240256822839264,Normal
83.49206084260967,Normal
25.902329854523725,Normal
59.62656357528408,Normal
29.824980560757467,Normal
29.824980560757467,Normal
42.092608823456025,Normal
29.824980560757467,Normal
92.12401453390224,Normal
56.64391131913997,Normal
40.684865556817954,Normal
1000.0,Normal
14.33008212459382,Normal
29.824980560757467,Normal
56.64391131913997,Normal
40.684865556817954,Normal
1000.0,Normal
33.852000258723486,Normal
1000.0,Normal
60.95446213487968,Normal
56.64391131913997,Normal
29.824980560757467,Normal
29.824980560757467,Normal
1000.0,Normal
92.12401453390224,Normal
29.80610281055045,Normal
22.246815554604463,Normal
1000.0,Normal
20.491232146556708,Normal
1000.0,Normal
35.061133476059865,Normal
1000.0,Normal
1000.0,Normal
35.061133476059865,Normal
15.37122363859163,Normal
89.73016500495804,Normal
83.49206084260967,Normal
85.71348092653766,Normal
77.89011425321009,Normal
1000.0,Normal
25.905445562825467,Normal
29.824980560757467,Normal
95.32694092626468,Normal
30.00215496848033,Normal
40.684865556817954,Normal
40.684865556817954,Normal
1000.0,Normal
30.72291556070806,Normal
29.824980560757467,Normal
29.824980560757467,Normal
64.7416149733561,Normal
29.824980560757467,Normal
29.824980560757467,Normal
86.75425619502406,Normal
29.824980560757467,Normal
92.12401453390224,Normal
1000.0,Normal
77.89011425321009,Normal
83.49206084260967,Normal
26.540613156478777,Normal
83.49206084260967,Normal
46.7288112573446,Normal
15.37122363859163,Normal
25.902329854523725,Normal
29.824980560757467,Normal
